categorical_imdb_score,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,num_voted_users,facenumber_in_poster,num_user_for_reviews,budget,title_year,actor_2_facebook_likes,movie_facebook_likes,return_investment,Animation,Biography,Comedy,Documentary,Drama,History,Music,Musical,Mystery,War,director_Clint Eastwood,director_Martin Scorsese,director_Ridley Scott,director_Steven Spielberg,director_Woody Allen,actor_J.K. Simmons,actor_Johnny Depp,actor_Matt Damon,actor_Nicolas Cage,actor_Robert De Niro,aspect_1.37,aspect_1.78,aspect_1.85,aspect_2.35,aspect_Other,content_Other,content_PG,content_PG-13,content_R,color_ Black and White,color_Color,language_English,language_Other,country_Australia,country_Canada,country_France,country_Germany,country_Other,country_UK,country_USA
3,4.644391860679372,4.682132153049717,4.653961302538022,6.4232471258711685,9.998797736885907,16.926084434292726,9.967353977555193,9.999500033329732e-05,5.111988390766,17.90985512018804,7.601902009825214,9.305650560871417,6.030685500645849,-9.210340371976182,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
2,4.007335003412637,4.852031045169312,3.526363465788307,6.5294189842476165,6.885509772284301,16.921273539834324,9.326522135168727,9.999500033329732e-05,4.663440037507849,17.90985512018804,7.600402384525411,6.786717063471892,-9.210340371976182,-9.210340371976182,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
1,4.45434845904353,4.430817989318795,3.496510591764919,6.907755378982132,6.907755378982132,16.86839422867165,10.075211489905861,-9.210340371976182,5.3327192763570395,17.50439001208071,7.602900512104954,6.907755378982132,-9.210340371976182,-9.210340371976182,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
3,3.912025005426146,4.7095311022128294,2.833219226391856,6.790097347999837,9.546812615740253,16.82613144401694,9.725616085389143,0.693197179309987,4.094346228887378,17.50439001208071,7.598900506971608,6.845879981647022,5.733341600522288,-9.210340371976182,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
2,5.198497583751861,4.875198086559639,6.577861496803095,6.526495005983664,9.680344007471918,16.82627729544907,10.817255105870897,-9.210340371976182,6.109247804986563,17.622173047736815,7.598399379449276,6.794586692858576,-9.210340371976182,-9.210340371976182,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
3,5.560682015630838,4.812185168380217,-9.210340371976182,6.716594894586346,8.294049665102028,16.58575096256952,11.288431002836752,9.999500033329732e-05,6.428105434235472,17.50439001208071,7.603898018372329,6.7878450950491445,-9.210340371976182,-9.210340371976182,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
2,3.6888819541108115,4.615121506939779,4.060444734682864,6.208590227303852,9.39266193710347,16.519714839663575,9.562826562322844,1.0986456214459,4.094346228887378,17.50439001208071,7.598399379449276,6.882437573561944,6.3189682939265985,-9.210340371976182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
2,4.624973793675947,4.624973793675947,2.944444242310485,5.86078650836611,9.472704644135982,16.521370495529553,10.214825118248587,9.999500033329732e-05,5.64897459027382,17.50439001208071,7.600902509542081,6.272877195225395,6.403574363497715,-9.210340371976182,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
3,5.916202332149178,4.736199325587093,5.14166414129781,5.64897459027382,8.69951476487686,16.75977873307611,11.886349359555302,-9.210340371976182,5.774551856103367,17.622173047736815,7.606884580921418,5.945420870386646,10.896739327398263,-9.210340371976182,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0
2,3.8918223389248707,4.672829769040908,4.820282372056325,6.349139166204957,6.455198720572814,16.481013735879724,9.070158352881153,0.693197179309987,4.836282700601957,17.74733619069056,7.594381292878942,6.447306021019806,6.625392500633942,-9.210340371976182,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
3,5.814130830332484,4.46590926807921,-9.210340371976182,6.333279805759568,9.472704644135982,16.859990280494465,11.843049020582333,-9.210340371976182,5.501258618707909,17.50439001208071,7.605392414590941,9.305650560871417,9.615805486751015,-9.210340371976182,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
2,4.45434845904353,4.634729959102951,4.174388808355992,5.73979323372259,9.305650560871417,16.486107320703027,9.871170956223807,0.693197179309987,4.852031045169312,17.50439001208071,7.601902009825214,6.8501262720776985,6.727431844611328,-9.210340371976182,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
2,3.6888819541108115,4.59512086023509,-9.210340371976182,5.996452337375209,6.661854868422541,16.479820134493135,9.762211970936885,0.693197179309987,4.189656257176793,17.50439001208071,7.596894488345345,6.489205083300989,6.445719978115725,-9.210340371976182,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
4,5.488938139379742,4.804021864405052,-9.210340371976182,3.9889858984144118,5.786897688115126,17.318110462758746,13.188641634510793,-9.210340371976182,7.180831275148054,18.159315979819258,7.601402384558745,5.786897688115126,10.571316927675886,-9.210340371976182,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
2,4.248496670619767,4.510860605417345,3.367299278256391,6.635946686920233,6.883462688872104,16.455878742326767,9.782562090249952,9.999500033329732e-05,4.7095311022128294,17.216707939629764,7.602900512104954,6.683361070922713,6.744059304096971,-9.210340371976182,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
3,4.905275519178896,4.634729959102951,2.6390644724468912,6.436150528625825,6.762729622538809,16.41046215929524,10.679181996365559,1.3863193608073958,4.983607306639609,17.90985512018804,7.602900512104954,6.716594894586346,-9.210340371976182,-9.210340371976182,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
3,4.828314537301981,4.672829769040908,3.737671999232915,5.14166414129781,6.774224000643322,16.816924907908486,9.63108811018106,1.0986456214459,4.189656257176793,17.50439001208071,7.606884580921418,6.39024083485057,-9.210340371976182,-9.210340371976182,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
3,3.9889858984144118,4.663440037507849,3.091046998802531,6.418365099068335,7.600902509542081,16.409010442545966,9.250810314133275,9.999500033329732e-05,4.7095311022128294,17.50439001208071,7.600402384525411,6.464588459453189,6.361302650284552,-9.210340371976182,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
1,4.644391860679372,4.615121506939779,3.610920615343275,6.388561573612843,7.600902509542081,16.396335005957024,9.75898188220374,9.999500033329732e-05,5.961005597355199,17.553180176250024,7.601902009825214,6.786717063471892,6.4167324459110056,-9.210340371976182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
2,5.056246442290781,4.691348799659916,4.3820278846731,6.727431844611328,9.546812615740253,16.44293838342515,10.490996403851625,1.0986456214459,5.056246442290781,17.50439001208071,7.605392414590941,8.294049665102028,-9.210340371976182,-9.210340371976182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
2,5.068904831150851,4.700481274882912,4.770685471922933,5.659482564191616,9.305650560871417,15.568792331284023,10.261791172960985,0.693197179309987,4.510860605417345,17.50439001208071,7.608374524008574,6.907755378982132,9.305650560871417,-9.210340371976182,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
2,4.356710108740052,4.488637493327015,-9.210340371976182,6.2146082984221716,6.907755378982132,16.08267570573742,10.740843298486409,-9.210340371976182,4.990433267050614,17.50439001208071,7.602401385590929,6.440946700122541,-9.210340371976182,-9.210340371976182,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
3,4.477337950841197,4.605171185987591,4.521789664004971,6.559615379136291,6.907755378982132,16.30718152807381,8.961109498729037,0.693197179309987,3.218879824860201,16.811242831523266,7.604894530612415,6.633318564859316,6.763885024035869,-2.648528540264844,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
2,3.465739027794844,4.779124333447311,1.609457912234103,5.517453298071053,6.255750233691928,15.761420707033873,7.983781103072234,-9.210340371976182,4.248496670619767,17.39902949642316,7.59085217419363,5.918894123090315,5.793013913262146,-9.210340371976182,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
2,4.317489446868755,4.418841812615149,1.945924434667559,6.184149097123029,7.600902509542081,16.160313790424095,10.094768854831056,-9.210340371976182,5.087596952516145,16.993564388316386,7.600402384525411,6.3578424398183095,5.993961676683097,-9.210340371976182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
3,5.389072186437401,4.682132153049717,3.091046998802531,4.11087550351623,9.39266193710347,16.150181548674478,11.707109715130201,-9.210340371976182,5.736572620059785,17.312018119433784,7.605392414590941,7.600902509542081,9.210340381976183,-9.210340371976182,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0
3,4.418841812615149,4.624973793675947,3.663564210228923,5.556828447799849,6.907755378982132,15.626130544191609,9.902787312425238,1.3863193608073958,5.3327192763570395,17.50439001208071,7.601402384558745,6.907755378982132,6.793466244687626,-9.210340371976182,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
2,3.9702938003427946,4.532600568421495,2.890377313436288,6.093569995778744,8.00636760098358,15.391591873676731,8.480736675148206,-9.210340371976182,4.406720466775704,17.50439001208071,7.601902009825214,6.300785978149466,5.062595665938159,-9.210340371976182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
2,4.11087550351623,4.430817989318795,2.0794540416017115,5.389072186437401,6.300785978149466,15.379324757746785,9.624434813391787,1.0986456214459,4.584968499078214,17.50439001208071,7.601402384558745,5.513429149390707,6.336825908137576,-9.210340371976182,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0
3,5.7301001076488465,4.672829769040908,-9.210340371976182,5.117994411218971,9.305650560871417,15.1170832823011,12.155473847292754,-9.210340371976182,6.685861071912297,17.0736070959896,7.604396398621947,5.918894123090315,9.615805486751015,-9.210340371976182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
2,4.248496670619767,4.510860605417345,3.8712030942390543,3.663564210228923,4.11087550351623,16.72993239145023,10.336632679659933,2.0794540416017115,4.532600568421495,17.50439001208071,7.606884580921418,3.8286435703997754,-9.210340371976182,-9.210340371976182,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
2,3.713574505725724,4.543295846099225,-9.210340371976182,5.937536468934634,6.678342240440488,13.145923642008684,7.807103330809462,9.999500033329732e-05,3.258100384167932,17.50439001208071,7.604894530612415,6.625392500633942,5.3518586074096035,-9.210340371976182,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
2,5.4116464982835115,4.744932997928089,5.192957406445611,4.46590926807921,6.907755378982132,16.180191660350587,10.255165033432103,-9.210340371976182,4.700481274882912,17.50439001208071,7.608374524008574,6.282266933811877,-9.210340371976182,-9.210340371976182,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
2,4.189656257176793,4.532600568421495,2.5649570497396432,5.153292172532294,9.615805486751015,13.388606264281671,9.913487392064711,1.0986456214459,5.2311091516138015,17.50439001208071,7.603898018372329,6.131226706874421,6.712956322183746,-9.210340371976182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
3,5.533389883984359,4.653961302538022,5.036953251764068,6.218600318894897,6.784457175759809,18.198164133570863,12.138767635054071,-9.210340371976182,6.196444331460488,16.811242831523266,7.604396398621947,6.4248691859799285,-9.210340371976182,1.0994814275241522,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
3,4.369449118289006,4.672829769040908,3.526363465788307,6.15697919744994,9.305650560871417,15.838910708773705,10.908704495434511,9.999500033329732e-05,5.407172219890511,16.811242831523266,7.598399379449276,6.826545332016458,9.39266193710347,-9.210340371976182,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
3,4.543295846099225,4.615121506939779,3.8501497293673697,0.693197179309987,6.2126062961523,13.683887058553468,9.999252179063896,0.693197179309987,4.499810781440759,17.034386382836473,7.604396398621947,1.0986456214459,-9.210340371976182,-9.210340371976182,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
3,4.343806720554139,4.7095311022128294,-9.210340371976182,5.95324359402801,6.907755378982132,14.869602702970585,11.08940839778164,0.693197179309987,5.3518586074096035,17.216707939629764,7.597898000672234,6.877296174590207,-9.210340371976182,-9.210340371976182,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
3,4.663440037507849,4.727388703667701,3.433990430286395,6.180016860691889,8.517193211416238,11.767397126939427,10.038761180961082,0.693197179309987,4.11087550351623,17.50439001208071,7.604396398621947,6.626717881699347,-9.210340371976182,-9.210340371976182,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
2,3.4012007149899333,4.718499764151839,3.7841919066429512,6.278521611783088,6.907755378982132,11.254556211110437,8.108322320275589,-9.210340371976182,3.465739027794844,17.034386382836473,7.60339938961598,6.363028275954243,5.579730203344641,-9.210340371976182,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
3,6.190315610771159,4.836282700601957,6.369901154061089,5.986452256540687,9.305650560871417,15.333497215379152,12.108856651364803,1.609457912234103,6.242223460007676,17.484187304763243,7.607381475316889,6.3225654194604815,10.968198291252694,-9.210340371976182,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0
3,4.14313631369186,4.499810781440759,2.302595092944046,6.293419463689348,6.907755378982132,17.05487504926371,9.66713211358281,-9.210340371976182,3.6888819541108115,17.034386382836473,7.606387439499155,6.3261496520459595,-9.210340371976182,-2.648528540264844,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
2,3.737671999232915,4.532600568421495,3.135498563745785,6.39024083485057,7.600902509542081,13.047057765504807,8.23985743741079,2.302595092944046,3.663564210228923,16.811242831523266,7.602900512104954,6.795705887030331,4.488637493327015,-2.648528540264844,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
3,4.770685471922933,4.584968499078214,5.686975695322813,5.9401715158782915,6.57925135089898,17.741301587672496,11.824665803247251,-9.210340371976182,6.300785978149466,16.951004773897772,7.597898000672234,6.364750928968936,9.615805486751015,0.18577435712827958,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
4,3.7841919066429512,5.068904831150851,3.912025005426146,4.27666750790398,5.38449552150458,15.687004995226571,11.04700947154632,9.999500033329732e-05,6.016157403600762,16.707333928433144,7.608374524008574,4.89034988010117,9.952277721467464,-9.210340371976182,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
3,5.365976482311462,4.672829769040908,4.820282372056325,4.605171185987591,5.023881178740797,17.96515544403255,11.652035021544561,9.999500033329732e-05,5.455321542708037,17.479072204096486,7.605392414590941,4.955827761826365,9.472704644135982,-0.468348466450392,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
2,4.700481274882912,4.624973793675947,3.5835217162300297,6.070737958949345,6.616065319001617,17.568324210026645,10.386284006665893,9.999500033329732e-05,5.214936301087099,16.811242831523266,7.604396398621947,6.113682401071145,-9.210340371976182,-2.648528540264844,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
3,5.2311091516138015,4.663440037507849,5.877736061891644,8.294049665102028,10.043249499259113,18.788875252200384,12.514391556418422,0.693197179309987,6.895682798962437,17.453096717693292,7.601402384558745,9.546812615740253,9.546812615740253,1.0307100815889374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
3,5.9135032759085036,4.46590926807921,9.472704644135982,6.668228375482198,6.845879981647022,17.379047513043698,11.210278645146511,-9.210340371976182,5.1059460799610035,17.479072204096486,7.606884580921418,6.829793845620528,10.126631107850338,-9.210340371976182,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
3,5.620401228035925,4.779124333447311,-9.210340371976182,5.631212140244241,7.600902509542081,17.04773430168185,12.399165153884253,-9.210340371976182,7.374001922085416,17.50439001208071,7.60339938961598,6.224558627295142,9.546812615740253,-9.210340371976182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
2,4.330734656074939,4.700481274882912,6.280396026226095,6.236369785898401,6.762729622538809,15.58732306949802,8.68558485957715,0.693197179309987,3.912025005426146,17.479072204096486,7.602900512104954,6.280396026226095,5.176150297545421,-9.210340371976182,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
2,4.553877944231566,4.828314537301981,3.7841919066429512,6.040254949372624,6.385194567631776,17.90985512018804,10.818457414445511,9.999500033329732e-05,5.4116464982835115,17.479072204096486,7.5923661789484385,6.2952661859414745,-9.210340371976182,-0.6188535113632724,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
3,5.3518586074096035,4.727388703667701,4.477337950841197,6.6656838451709355,9.998797736885907,17.210111598193862,10.746777393677256,9.999500033329732e-05,4.744932997928089,17.50439001208071,7.607381475316889,9.472704644135982,9.39266193710347,-9.210340371976182,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
3,5.075174440233631,5.0106359607627,6.41345912110177,6.169610941696455,6.626717881699347,13.348397148167553,10.515804217891992,1.3863193608073958,4.653961302538022,20.132010764065566,7.604894530612415,6.466144879758603,-9.210340371976182,-9.210340371976182,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
3,4.574712009430686,4.682132153049717,4.27666750790398,6.3261496520459595,6.889591410187455,18.66138183168297,11.336021209267733,9.999500033329732e-05,5.971262094892471,17.453096717693292,7.601902009825214,6.8405466362405525,-9.210340371976182,0.85349521853484,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
3,5.159055873927008,4.56434923313396,4.836282700601957,6.8606637762700835,9.798127042433856,18.30319382195113,12.005576935368312,0.693197179309987,5.129899306638875,17.453096717693292,7.605392414590941,6.863803495946157,9.104979867429467,0.292650250067564,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
2,3.135498563745785,4.532600568421495,3.5835217162300297,5.616771461302869,6.38350680380291,17.22995316637974,9.78751538189853,0.693197179309987,4.290460811010466,17.479072204096486,7.598900506971608,6.246106959279993,6.169610941696455,-9.210340371976182,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
2,4.634729959102951,4.605171185987591,-9.210340371976182,6.907755378982132,9.39266193710347,18.264849612958788,10.711858944418704,9.999500033329732e-05,4.672829769040908,17.453096717693292,7.601902009825214,7.600902509542081,6.169610941696455,0.22470376512634418,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
3,4.584968499078214,4.770685471922933,2.890377313436288,6.8090394164182495,6.907755378982132,18.141877378866724,11.010464759188649,-9.210340371976182,5.517453298071053,17.370858619456545,7.597898000672234,6.8522426747601175,-9.210340371976182,0.1502008814704028,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
3,5.609472161485259,4.804021864405052,-9.210340371976182,1.945924434667559,6.466144879758603,15.701691327226724,10.108752229035204,9.999500033329732e-05,4.7095311022128294,17.46876283443765,7.607381475316889,5.669881267808046,9.472704644135982,-9.210340371976182,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
3,5.631212140244241,4.787492576115032,6.230481644428856,6.907755378982132,9.952277721467464,17.88795449262763,11.465487886693934,9.999500033329732e-05,5.560682015630838,17.453096717693292,7.606387439499155,9.305650560871417,10.40426284347892,-0.6072569713177366,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
3,3.091046998802531,4.094346228887378,3.8918223389248707,6.216606300685643,10.043249499259113,17.05487504926371,10.555369934823538,1.3863193608073958,4.45434845904353,16.811242831523266,7.60339938961598,6.874198598865905,-9.210340371976182,-2.648528540264844,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
3,1.3863193608073958,4.477337950841197,-9.210340371976182,3.8286435703997754,4.330734656074939,17.05487504926371,7.682021556931069,-9.210340371976182,2.890377313436288,17.50439001208071,7.60787812293094,3.8501497293673697,-9.210340371976182,-2.648528540264844,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
3,4.174388808355992,4.983607306639609,5.627621473402803,6.202535719617051,9.798127042433856,17.74082298653616,11.238699124742215,-9.210340371976182,5.579730203344641,17.453096717693292,7.600402384525411,6.369901154061089,-9.210340371976182,-1.0981356128224105,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
2,4.584968499078214,4.744932997928089,5.0106359607627,6.670766447588578,6.877296174590207,17.483605885771976,10.330942440130046,9.999500033329732e-05,5.455321542708037,17.453096717693292,7.601902009825214,6.823286231169609,-9.210340371976182,-3.4712119214910566,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
3,4.753591053174959,4.812185168380217,1.945924434667559,6.539586100126329,6.8362593846884465,17.512705938715712,10.695755826227963,1.0986456214459,5.375278870647021,17.370858619456545,7.601402384558745,6.625392500633942,6.896694432734941,-1.8805861864576605,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
2,4.330734656074939,4.543295846099225,4.59512086023509,5.932245452699965,6.393590921174698,18.07872817772141,10.0636061076891,9.999500033329732e-05,4.812185168380217,17.216707939629764,7.608374524008574,6.3225654194604815,8.987196833161972,0.3133788148813445,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
2,4.663440037507849,4.624973793675947,3.761202441272254,5.634789960312043,5.7301001076488465,16.995418169002715,9.887663007268909,-9.210340371976182,5.192957406445611,17.453096717693292,7.601402384558745,5.652489531145782,6.535241416151529,-9.210340371976182,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
